zip,city,state,state_code,latitude,longitude,timezone
44041,GENEVA,OHIO,OH,41.802618,-80.94645,-5
46910,AKRON,INDIANA,IN,41.040643,-86.03829,-5
33957,SANIBEL,FLORIDA,FL,26.439608,-82.08045,-5
34241,SARASOTA,FLORIDA,FL,27.272873,-82.41676,-5
34674,HUDSON,FLORIDA,FL,28.324796,-82.481766,-5
35469,KNOXVILLE,ALABAMA,AL,33.012557,-87.79793,-6
36441,FLOMATON,ALABAMA,AL,31.023139,-87.23957,-6
37175,STEWART,TENNESSEE,TN,36.316042,-87.89028,-6
31750,FITZGERALD,GEORGIA,GA,31.720029,-83.25093,-5
18634,NANTICOKE,PENNSYLVANIA,PA,41.197908,-76.00325,-5
70538,FRANKLIN,LOUISIANA,LA,29.759314,-91.52561,-6
70833,BATON ROUGE,LOUISIANA,LA,30.51589,-91.080373,-6
56117,BIGELOW,MINNESOTA,MN,43.513198,-95.69138,-6
56592,WINGER,MINNESOTA,MN,47.530842,-96.00853,-6
73663,SEILING,OKLAHOMA,OK,36.13196,-98.91683,-6
51003,ALTON,IOWA,IA,42.983011,-95.99636,-6
52567,LIBERTYVILLE,IOWA,IA,40.946765,-92.07173,-6
53717,MADISON,WISCONSIN,WI,43.072994,-89.51992,-6
47264,NORMAN,INDIANA,IN,38.962997,-86.27469,-5
34236,SARASOTA,FLORIDA,FL,27.333014,-82.54613,-5
34483,OCALA,FLORIDA,FL,29.240728,-82.087458,-5
35544,BEAVERTON,ALABAMA,AL,33.939291,-88.01367,-6
36462,MONROEVILLE,ALABAMA,AL,31.529531,-87.345345,-6
36542,GULF SHORES,ALABAMA,AL,30.262276,-87.72784,-6
96014,CALLAHAN,CALIFORNIA,CA,41.32211,-122.81535,-8
49512,GRAND RAPIDS,MICHIGAN,MI,42.888821,-85.5616,-5
39288,JACKSON,MISSISSIPPI,MS,32.313127,-89.799625,-6
48722,BRIDGEPORT,MICHIGAN,MI,43.346632,-83.84636,-5
42210,BROWNSVILLE,KENTUCKY,KY,37.215448,-86.29013,-6
54763,RIDGELAND,WISCONSIN,WI,45.186997,-91.88073,-6
20818,CABIN JOHN,MARYLAND,MD,38.97511,-77.15928,-5
16672,RIDDLESBURG,PENNSYLVANIA,PA,40.160825,-78.25489,-5
14647,ROCHESTER,NEW YORK,NY,43.286024,-77.684264,-5
33017,HIALEAH,FLORIDA,FL,25.558428,-80.458168,-5
28297,CHARLOTTE,NORTH CAROLINA,NC,35.26002,-80.804151,-5
26238,VOLGA,WEST VIRGINIA,WV,39.091657,-80.1442,-5
22657,STRASBURG,VIRGINIA,VA,39.00127,-78.36485,-5
28533,CHERRY POINT,NORTH CAROLINA,NC,34.903793,-76.899976,-5
3871,RYE BEACH,NEW HAMPSHIRE,NH,42.980639,-70.771896,-5
29318,SPARTANBURG,SOUTH CAROLINA,SC,34.888237,-81.96902,-5
29386,WHITE STONE,SOUTH CAROLINA,SC,34.888237,-81.96902,-5
10019,NEW YORK,NEW YORK,NY,40.765714,-73.9856,-5
29481,SMOAKS,SOUTH CAROLINA,SC,33.105834,-80.81066,-5
12132,NORTH CHATHAM,NEW YORK,NY,42.466061,-73.629296,-5
29546,GRESHAM,SOUTH CAROLINA,SC,33.939996,-79.36142,-5
6413,CLINTON,CONNECTICUT,CT,41.288599,-72.52728,-5
12447,SAUGERTIES,NEW YORK,NY,42.039355,-74.067014,-5
12571,RED HOOK,NEW YORK,NY,42.002691,-73.8442,-5
52224,DYSART,IOWA,IA,42.162873,-92.30485,-6
28170,WADESBORO,NORTH CAROLINA,NC,34.985423,-80.08543,-5
64645,HARRIS,MISSOURI,MO,40.299574,-93.33273,-6
78584,ROMA,TEXAS,TX,26.493058,-99.00718,-6
78716,AUSTIN,TEXAS,TX,30.316223,-97.85877,-6
41563,SHELBY GAP,KENTUCKY,KY,37.216465,-82.54639,-5
62927,DOWELL,ILLINOIS,IL,37.940448,-89.24091,-6
42286,TRENTON,KENTUCKY,KY,36.727378,-87.26971,-6
56572,PELICAN RAPIDS,MINNESOTA,MN,46.608461,-96.0663,-6
26691,TIOGA,WEST VIRGINIA,WV,38.408153,-80.67026,-5
70502,LAFAYETTE,LOUISIANA,LA,30.319799,-92.026969,-6
43937,MAYNARD,OHIO,OH,40.130167,-80.877264,-5
44223,CUYAHOGA FALLS,OHIO,OH,41.1486,-81.51241,-5
88265,MONUMENT,NEW MEXICO,NM,32.590107,-103.30857,-7
44430,LEAVITTSBURG,OHIO,OH,41.24168,-80.88588,-5
99802,JUNEAU,ALASKA,AK,58.405657,-134.58969,-9
97205,PORTLAND,OREGON,OR,45.52054,-122.68573,-8
97434,DORENA,OREGON,OR,43.740859,-122.88828,-8
81320,CAHONE,COLORADO,CO,37.696224,-108.78271,-7
83466,NORTH FORK,IDAHO,ID,45.486818,-114.07866,-7
92029,ESCONDIDO,CALIFORNIA,CA,33.087868,-117.11558,-8
29661,MARIETTA,SOUTH CAROLINA,SC,35.048312,-82.52726,-5
30386,ATLANTA,GEORGIA,GA,33.844371,-84.47405,-5
44853,NEW RIEGEL,OHIO,OH,41.057873,-83.29505,-5
45767,NEW MATAMORAS,OHIO,OH,39.524674,-81.12031,-5
46217,INDIANAPOLIS,INDIANA,IN,39.668795,-86.1833,-5
78610,BUDA,TEXAS,TX,30.07703,-97.8178,-6
78768,AUSTIN,TEXAS,TX,30.326374,-97.771258,-6
67439,ELLSWORTH,KANSAS,KS,38.744056,-98.22729,-6
32716,ALTAMONTE SPRINGS,FLORIDA,FL,28.744752,-81.22328,-5
67442,FALUN,KANSAS,KS,38.660286,-97.75005,-6
33761,CLEARWATER,FLORIDA,FL,28.032827,-82.72596,-5
68054,RICHFIELD,NEBRASKA,NE,41.108443,-96.07452,-6
54851,LEWIS,WISCONSIN,WI,45.468941,-92.521938,-6
55950,LANSING,MINNESOTA,MN,43.743278,-92.96929,-6
14003,ALABAMA,NEW YORK,NY,42.998052,-78.184813,-5
30711,CRANDALL,GEORGIA,GA,34.93882,-84.76558,-5
33121,MIAMI,FLORIDA,FL,25.558428,-80.458168,-5
75038,IRVING,TEXAS,TX,32.872386,-96.98524,-6
75123,DESOTO,TEXAS,TX,32.767268,-96.777626,-6
84036,KAMAS,UTAH,UT,40.625883,-111.20141,-7
84603,PROVO,UTAH,UT,40.203908,-111.626081,-7
12832,GRANVILLE,NEW YORK,NY,43.376197,-73.31153,-5
88049,MIMBRES,NEW MEXICO,NM,33.029102,-108.14114,-7
612,ARECIBO,PUERTO RICO,PR,18.449732,-66.69879,-4
94289,SACRAMENTO,CALIFORNIA,CA,38.377411,-121.444429,-8
95403,SANTA ROSA,CALIFORNIA,CA,38.480494,-122.74976,-8
49064,LAWRENCE,MICHIGAN,MI,42.215357,-86.04822,-5
97346,GATES,OREGON,OR,44.754247,-122.39736,-8
3042,EPPING,NEW HAMPSHIRE,NH,43.045076,-71.07095,-5
43933,JACOBSBURG,OHIO,OH,39.938218,-80.89033,-5
3784,WEST LEBANON,NEW HAMPSHIRE,NH,43.649781,-72.30594,-5
6320,NEW LONDON,CONNECTICUT,CT,41.352498,-72.10338,-5
44902,MANSFIELD,OHIO,OH,40.759156,-82.51118,-5
650,FLORIDA,PUERTO RICO,PR,18.363331,-66.56773,-4
38759,MERIGOLD,MISSISSIPPI,MS,33.822471,-90.72406,-6
692,VEGA ALTA,PUERTO RICO,PR,18.419666,-66.33186,-4
50014,AMES,IOWA,IA,42.033235,-93.66741,-6
1264,TYRINGHAM,MASSACHUSETTS,MA,42.224905,-73.20394,-5
36302,DOTHAN,ALABAMA,AL,31.156018,-85.355931,-6
89022,MANHATTAN,NEVADA,NV,38.738647,-117.0789,-8
85632,SAN SIMON,ARIZONA,AZ,32.048448,-109.19635,-7
83124,OPAL,WYOMING,WY,41.767699,-110.27732,-7
40437,HUSTONVILLE,KENTUCKY,KY,37.431549,-84.81256,-5
42204,ALLENSVILLE,KENTUCKY,KY,36.70996,-87.07105,-6
43071,SAINT LOUISVILLE,OHIO,OH,40.173402,-82.36653,-5
55579,MAPLE PLAIN,MINNESOTA,MN,45.015914,-93.47188,-6
38764,PACE,MISSISSIPPI,MS,33.796844,-90.85561,-6
24079,COPPER HILL,VIRGINIA,VA,37.043459,-80.14868,-5
60010,BARRINGTON,ILLINOIS,IL,42.160791,-88.15231,-6
52312,MORLEY,IOWA,IA,42.006556,-91.24671,-6
55077,INVER GROVE HEIGHTS,MINNESOTA,MN,44.825391,-93.06893,-6
31716,BACONTON,GEORGIA,GA,31.3709,-84.12921,-5
55161,SAINT PAUL,MINNESOTA,MN,45.005902,-93.105869,-6
20773,UPPER MARLBORO,MARYLAND,MD,38.833563,-76.877743,-5
15010,BEAVER FALLS,PENNSYLVANIA,PA,40.763899,-80.33572,-5
17011,CAMP HILL,PENNSYLVANIA,PA,40.236139,-76.93084,-5
13032,CANASTOTA,NEW YORK,NY,43.086439,-75.76484,-5
70170,NEW ORLEANS,LOUISIANA,LA,30.032997,-89.882564,-6
96011,BIG BEND,CALIFORNIA,CA,41.027553,-121.91847,-8
17828,GOWEN CITY,PENNSYLVANIA,PA,40.889632,-76.664574,-5
33056,OPA LOCKA,FLORIDA,FL,25.946754,-80.24962,-5
33527,DOVER,FLORIDA,FL,27.98706,-82.21357,-5
33547,LITHIA,FLORIDA,FL,27.788498,-82.1508,-5
37820,NEW MARKET,TENNESSEE,TN,36.089568,-83.56389,-5
36083,TUSKEGEE,ALABAMA,AL,32.427987,-85.69542,-6
39162,SATARTIA,MISSISSIPPI,MS,32.629834,-90.64376,-6
30381,ATLANTA,GEORGIA,GA,33.844371,-84.47405,-5
40223,LOUISVILLE,KENTUCKY,KY,38.258941,-85.55574,-5
7073,EAST RUTHERFORD,NEW JERSEY,NJ,40.830158,-74.09707,-5
40944,GOOSE ROCK,KENTUCKY,KY,37.147687,-83.737014,-5
10047,NEW YORK,NEW YORK,NY,40.780751,-73.977182,-5
45674,RIO GRANDE,OHIO,OH,38.881743,-82.38091,-5
1832,HAVERHILL,MASSACHUSETTS,MA,42.781357,-71.11023,-5
46807,FORT WAYNE,INDIANA,IN,41.046848,-85.14481,-5
35756,MADISON,ALABAMA,AL,34.630103,-86.80159,-6
2908,PROVIDENCE,RHODE ISLAND,RI,41.839296,-71.43802,-5
26378,JANE LEW,WEST VIRGINIA,WV,39.106153,-80.42691,-5
74048,NOWATA,OKLAHOMA,OK,36.690587,-95.62751,-6
41262,TOMAHAWK,KENTUCKY,KY,37.855873,-82.62091,-5
41740,EMMALENA,KENTUCKY,KY,37.348377,-83.04938,-5
91709,CHINO HILLS,CALIFORNIA,CA,33.975267,-117.72305,-8
42151,HESTAND,KENTUCKY,KY,36.63667,-85.55275,-6
94132,SAN FRANCISCO,CALIFORNIA,CA,37.724231,-122.47958,-8
94236,SACRAMENTO,CALIFORNIA,CA,38.377411,-121.444429,-8
89152,LAS VEGAS,NEVADA,NV,35.927901,-114.972061,-8
95501,EUREKA,CALIFORNIA,CA,40.793739,-124.16102,-8
97391,TOLEDO,OREGON,OR,44.626888,-123.91515,-8
46747,HUDSON,INDIANA,IN,41.556391,-85.15428,-5
47161,NEW SALISBURY,INDIANA,IN,38.312878,-86.09478,-5
66109,KANSAS CITY,KANSAS,KS,39.156275,-94.80033,-6
68628,CLARKS,NEBRASKA,NE,41.212516,-97.83118,-6
4739,EAGLE LAKE,MAINE,ME,47.042226,-68.61588,-5
4772,SAINT AGATHA,MAINE,ME,47.241717,-68.33931,-5
75168,WAXAHACHIE,TEXAS,TX,32.374937,-96.716638,-6
5905,GUILDHALL,VERMONT,VT,44.682269,-71.66238,-5
75847,KENNARD,TEXAS,TX,31.355453,-95.15421,-6
7543,PATERSON,NEW JERSEY,NJ,41.011428,-74.304793,-5
84409,OGDEN,UTAH,UT,41.255285,-111.956721,-7
61251,FENTON,ILLINOIS,IL,41.738551,-90.06922,-6
61455,MACOMB,ILLINOIS,IL,40.456986,-90.6681,-6
74603,PONCA CITY,OKLAHOMA,OK,36.796349,-97.106166,-6
75782,POYNOR,TEXAS,TX,32.075703,-95.59919,-6
83423,DUBOIS,IDAHO,ID,44.164718,-112.34258,-7
72820,ALIX,ARKANSAS,AR,35.415616,-93.73383,-6
72035,CONWAY,ARKANSAS,AR,35.105306,-92.354915,-6
72573,SAGE,ARKANSAS,AR,36.058198,-91.80836,-6
24202,BRISTOL,VIRGINIA,VA,36.645419,-82.18137,-5
73016,CASHION,OKLAHOMA,OK,35.805831,-97.68754,-6
93955,SEASIDE,CALIFORNIA,CA,36.615813,-121.83461,-8
15465,MOUNT BRADDOCK,PENNSYLVANIA,PA,39.932084,-79.65217,-5
16150,SHARPSVILLE,PENNSYLVANIA,PA,41.266185,-80.46312,-5
68730,CROFTON,NEBRASKA,NE,42.774493,-97.51543,-6
20612,BENEDICT,MARYLAND,MD,38.511147,-76.67864,-5
30224,GRIFFIN,GEORGIA,GA,33.215454,-84.25427,-5
27593,WILSONS MILLS,NORTH CAROLINA,NC,35.590731,-78.360723,-5
28133,PEACHLAND,NORTH CAROLINA,NC,34.969886,-80.27001,-5
64061,KINGSVILLE,MISSOURI,MO,38.765972,-94.09708,-6
29640,EASLEY,SOUTH CAROLINA,SC,34.849655,-82.59365,-5
22580,WOODFORD,VIRGINIA,VA,38.095772,-77.44404,-5
53277,MILWAUKEE,WISCONSIN,WI,43.038863,-87.902384,-6
55356,LONG LAKE,MINNESOTA,MN,44.985463,-93.58388,-6
17238,NEEDMORE,PENNSYLVANIA,PA,39.847933,-78.12821,-5
12921,CHAZY,NEW YORK,NY,44.88821,-73.43225,-5
4645,ISLE AU HAUT,MAINE,ME,44.058801,-68.61685,-5
8901,NEW BRUNSWICK,NEW JERSEY,NJ,40.488304,-74.44775,-5
77843,COLLEGE STATION,TEXAS,TX,30.65212,-96.341012,-6
10922,FORT MONTGOMERY,NEW YORK,NY,41.334557,-73.99175,-5
68344,DOUGLAS,NEBRASKA,NE,40.56985,-96.3806,-6
68870,RIVERDALE,NEBRASKA,NE,40.817442,-99.15387,-6
84407,OGDEN,UTAH,UT,41.238547,-111.965867,-7
73185,OKLAHOMA CITY,OKLAHOMA,OK,35.551409,-97.407537,-6
34295,ENGLEWOOD,FLORIDA,FL,27.085985,-82.438918,-5
830,ST JOHN,VIRGIN ISLANDS,VI,18.32816,-64.740737,-4
1037,HARDWICK,MASSACHUSETTS,MA,42.374202,-72.19524,-5
38182,MEMPHIS,TENNESSEE,TN,35.201738,-89.971538,-6
89403,DAYTON,NEVADA,NV,39.25468,-119.51494,-8
39113,MAYERSVILLE,MISSISSIPPI,MS,32.905763,-91.04272,-6
95968,PALERMO,CALIFORNIA,CA,39.434644,-121.55043,-8
22336,ALEXANDRIA,VIRGINIA,VA,38.815762,-77.09005,-5
82713,CARLILE,WYOMING,WY,44.525891,-104.767846,-7
23450,VIRGINIA BEACH,VIRGINIA,VA,36.844004,-76.12036,-5
83860,SAGLE,IDAHO,ID,48.205853,-116.5571,-8
27253,GRAHAM,NORTH CAROLINA,NC,36.031837,-79.37815,-5
77077,HOUSTON,TEXAS,TX,29.750897,-95.61255,-6
24935,FOREST HILL,WEST VIRGINIA,WV,37.549702,-80.80017,-5
77351,LIVINGSTON,TEXAS,TX,30.712538,-94.89915,-6
72352,LA GRANGE,ARKANSAS,AR,34.769714,-90.755195,-6
95140,MOUNT HAMILTON,CALIFORNIA,CA,37.388718,-121.63845,-8
72841,HARVEY,ARKANSAS,AR,34.866017,-93.77678,-6
80116,FRANKTOWN,COLORADO,CO,39.355957,-104.7241,-7
92536,AGUANGA,CALIFORNIA,CA,33.485978,-116.82004,-8
15554,NEW PARIS,PENNSYLVANIA,PA,40.121392,-78.5877,-5
14415,BELLONA,NEW YORK,NY,42.757486,-77.02311,-5
6245,FABYAN,CONNECTICUT,CT,42.019776,-71.941669,-5
14892,WAVERLY,NEW YORK,NY,42.023442,-76.53404,-5
7417,FRANKLIN LAKES,NEW JERSEY,NJ,41.010433,-74.20847,-5
4021,CUMBERLAND CENTER,MAINE,ME,43.798251,-70.26554,-5
13335,EDMESTON,NEW YORK,NY,42.694896,-75.24214,-5
5154,SAXTONS RIVER,VERMONT,VT,43.139961,-72.50844,-5
20915,SILVER SPRING,MARYLAND,MD,39.143979,-77.207617,-5
15762,NICKTOWN,PENNSYLVANIA,PA,40.596681,-78.83252,-5
23359,HALLWOOD,VIRGINIA,VA,37.876357,-75.59686,-5
33476,PAHOKEE,FLORIDA,FL,26.817786,-80.65425,-5
33621,TAMPA,FLORIDA,FL,27.855078,-82.52464,-5
3740,BATH,NEW HAMPSHIRE,NH,44.114163,-71.948852,-5
38638,INDEPENDENCE,MISSISSIPPI,MS,34.695853,-89.828798,-6
75398,DALLAS,TEXAS,TX,32.767268,-96.777626,-6
16424,LINESVILLE,PENNSYLVANIA,PA,41.63471,-80.43671,-5
76195,FORT WORTH,TEXAS,TX,32.771419,-97.291484,-6
8805,BOUND BROOK,NEW JERSEY,NJ,40.567953,-74.54034,-5
25717,HUNTINGTON,WEST VIRGINIA,WV,38.413384,-82.277401,-5
96859,TRIPLER ARMY MEDICAL CTR,HAWAII,HI,24.859832,-168.021815,-10
84780,WASHINGTON,UTAH,UT,37.144146,-113.49671,-7
93222,FRAZIER PARK,CALIFORNIA,CA,34.850984,-119.16626,-8
58735,DOUGLAS,NORTH DAKOTA,ND,47.869756,-101.49673,-6
28905,MARBLE,NORTH CAROLINA,NC,35.152197,-83.94231,-5
17009,BURNHAM,PENNSYLVANIA,PA,40.637663,-77.56552,-5
31333,WALTHOURVILLE,GEORGIA,GA,31.77789,-81.64534,-5
26375,INDUSTRIAL,WEST VIRGINIA,WV,39.279818,-80.575379,-5
35464,GAINESVILLE,ALABAMA,AL,32.811241,-88.1648,-6
6889,WESTPORT,CONNECTICUT,CT,41.141005,-73.34689,-5
45039,MAINEVILLE,OHIO,OH,39.317735,-84.24728,-5
12969,OWLS HEAD,NEW YORK,NY,44.711622,-74.09679,-5
46135,GREENCASTLE,INDIANA,IN,39.652374,-86.87361,-5
41653,PRESTONSBURG,KENTUCKY,KY,37.667872,-82.75876,-5
14131,RANSOMVILLE,NEW YORK,NY,43.237855,-78.90884,-5
23324,CHESAPEAKE,VIRGINIA,VA,36.805717,-76.27126,-5
34487,HOMOSASSA,FLORIDA,FL,28.859286,-82.508694,-5
25502,APPLE GROVE,WEST VIRGINIA,WV,38.669561,-82.12662,-5
36481,VREDENBURGH,ALABAMA,AL,31.821448,-87.34313,-6
16441,WATERFORD,PENNSYLVANIA,PA,41.93958,-79.98542,-5
38255,SHARON,TENNESSEE,TN,36.236377,-88.83586,-6
17516,CONESTOGA,PENNSYLVANIA,PA,39.938255,-76.36066,-5
24251,GATE CITY,VIRGINIA,VA,36.642027,-82.58685,-5
19178,PHILADELPHIA,PENNSYLVANIA,PA,40.001811,-75.11787,-5
25396,CHARLESTON,WEST VIRGINIA,WV,38.296818,-81.554655,-5
19560,TEMPLE,PENNSYLVANIA,PA,40.407243,-75.91163,-5
43287,COLUMBUS,OHIO,OH,39.969036,-83.011389,-5
47040,RISING SUN,INDIANA,IN,38.944426,-84.91227,-5
47151,NEW ALBANY,INDIANA,IN,38.298486,-85.896961,-5
30237,JONESBORO,GEORGIA,GA,33.500697,-84.351273,-5
27228,BYNUM,NORTH CAROLINA,NC,35.783476,-79.129791,-5
13748,CONKLIN,NEW YORK,NY,42.0553,-75.81219,-5
31332,VALONA,GEORGIA,GA,31.495071,-81.381908,-5
8054,MOUNT LAUREL,NEW JERSEY,NJ,39.949446,-74.90342,-5
84059,OREM,UTAH,UT,40.176975,-111.536036,-7
8824,KENDALL PARK,NEW JERSEY,NJ,40.423055,-74.55352,-5
94124,SAN FRANCISCO,CALIFORNIA,CA,37.732797,-122.39348,-8
92672,SAN CLEMENTE,CALIFORNIA,CA,33.427078,-117.61401,-8
95376,TRACY,CALIFORNIA,CA,37.728417,-121.42399,-8
94206,SACRAMENTO,CALIFORNIA,CA,38.377411,-121.444429,-8
95614,COOL,CALIFORNIA,CA,38.880294,-120.97426,-8
93043,PORT HUENEME CBC BASE,CALIFORNIA,CA,34.162124,-119.207364,-8
98445,TACOMA,WASHINGTON,WA,47.148269,-122.41196,-8
57782,SMITHWICK,SOUTH DAKOTA,SD,43.239655,-103.527757,-7
99223,SPOKANE,WASHINGTON,WA,47.614744,-117.35892,-8
67435,SEDAN,KANSAS,KS,37.125692,-96.190914,-6
87722,GUADALUPITA,NEW MEXICO,NM,36.188161,-105.23043,-7
62013,BRUSSELS,ILLINOIS,IL,38.968323,-90.58121,-6
63342,DUTZOW,MISSOURI,MO,38.605967,-90.996216,-6
62232,CASEYVILLE,ILLINOIS,IL,38.636749,-90.01763,-6
63852,HOLCOMB,MISSOURI,MO,36.37451,-90.00544,-6
20565,WASHINGTON,DISTRICT OF COLUMBIA,DC,38.891941,-77.018853,-5
83234,DOWNEY,IDAHO,ID,42.43627,-112.11647,-7
21052,FORT HOWARD,MARYLAND,MD,39.206108,-76.44642,-5
69211,CODY,NEBRASKA,NE,42.838967,-101.36663,-7
77434,EAGLE LAKE,TEXAS,TX,29.575458,-96.32079,-6
70375,MATHEWS,LOUISIANA,LA,29.697038,-90.55223,-6
79958,EL PASO,TEXAS,TX,31.694842,-106.299987,-7
71422,DODSON,LOUISIANA,LA,32.08115,-92.63979,-6
66782,WEST MINERAL,KANSAS,KS,37.284559,-94.92613,-6
77079,HOUSTON,TEXAS,TX,29.773018,-95.60125,-6
68785,WATERBURY,NEBRASKA,NE,42.437174,-96.72103,-6
60402,BERWYN,ILLINOIS,IL,41.836981,-87.79095,-6
76105,FORT WORTH,TEXAS,TX,32.724831,-97.26992,-6
66450,LOUISVILLE,KANSAS,KS,39.251831,-96.31402,-6
62550,MOWEAQUA,ILLINOIS,IL,39.617542,-89.00559,-6
66760,OPOLIS,KANSAS,KS,37.344142,-94.62156,-6
64468,MARYVILLE,MISSOURI,MO,40.341716,-94.87498,-6
72225,LITTLE ROCK,ARKANSAS,AR,34.751918,-92.392487,-6
66940,CUBA,KANSAS,KS,39.81884,-97.44917,-6
93201,ALPAUGH,CALIFORNIA,CA,35.889586,-119.49352,-8
54543,MCNAUGHTON,WISCONSIN,WI,45.731478,-89.52525,-6
85369,YUMA,ARIZONA,AZ,32.751632,-114.074901,-7
55390,WAVERLY,MINNESOTA,MN,45.066811,-93.97836,-6
94583,SAN RAMON,CALIFORNIA,CA,37.75735,-121.95213,-8
57053,PARKER,SOUTH DAKOTA,SD,43.414257,-97.13198,-6
96721,HILO,HAWAII,HI,19.593456,-155.438015,-10
58032,FORMAN,NORTH DAKOTA,ND,46.098941,-97.63549,-6
50197,KNOXVILLE,IOWA,IA,41.334549,-93.099205,-6
49032,CENTREVILLE,MICHIGAN,MI,41.924331,-85.51068,-5
68362,GILEAD,NEBRASKA,NE,40.163122,-97.42863,-6
60107,STREAMWOOD,ILLINOIS,IL,42.023977,-88.17657,-6
41101,ASHLAND,KENTUCKY,KY,38.473961,-82.64532,-5
19160,PHILADELPHIA,PENNSYLVANIA,PA,40.001811,-75.11787,-5
32783,TITUSVILLE,FLORIDA,FL,28.306726,-80.686159,-5
12302,SCHENECTADY,NEW YORK,NY,42.862193,-73.96317,-5
35225,BIRMINGHAM,ALABAMA,AL,33.544622,-86.929208,-6
12566,PINE BUSH,NEW YORK,NY,41.61134,-74.32764,-5
6498,WESTBROOK,CONNECTICUT,CT,41.289499,-72.46087,-5
37359,MULBERRY,TENNESSEE,TN,35.203361,-86.40563,-6
71851,MINERAL SPRINGS,ARKANSAS,AR,33.859173,-93.92692,-6
60701,CHICAGO,ILLINOIS,IL,41.811929,-87.68732,-6
61856,MONTICELLO,ILLINOIS,IL,40.0334,-88.57375,-6
62477,WEST UNION,ILLINOIS,IL,39.229885,-87.6664,-6
79018,CHANNING,TEXAS,TX,35.718644,-102.25186,-6
79025,DAWN,TEXAS,TX,34.92765,-102.21997,-6
71270,RUSTON,LOUISIANA,LA,32.52476,-92.64696,-6
58357,OBERON,NORTH DAKOTA,ND,47.931081,-99.22269,-6
72682,VALLEY SPRINGS,ARKANSAS,AR,36.136628,-92.75237,-6
61372,TROY GROVE,ILLINOIS,IL,41.466102,-89.07794,-6
80446,GRANBY,COLORADO,CO,40.142434,-105.95502,-7
82440,RALSTON,WYOMING,WY,44.718546,-108.86538,-7
73534,DUNCAN,OKLAHOMA,OK,34.518944,-97.973331,-6
74844,FRANCIS,OKLAHOMA,OK,34.878209,-96.58838,-6
73933,BOISE CITY,OKLAHOMA,OK,36.740652,-102.54473,-6
76380,SEYMOUR,TEXAS,TX,33.594956,-99.28506,-6
83845,MOYIE SPRINGS,IDAHO,ID,48.720842,-116.13626,-8
76836,DOOLE,TEXAS,TX,31.217152,-99.347156,-6
84318,HYDE PARK,UTAH,UT,41.801888,-111.81535,-7
60148,LOMBARD,ILLINOIS,IL,41.875429,-88.01723,-6
80301,BOULDER,COLORADO,CO,40.044385,-105.21928,-7
19106,PHILADELPHIA,PENNSYLVANIA,PA,39.951062,-75.14589,-5
28326,CAMERON,NORTH CAROLINA,NC,35.278125,-79.15153,-5
65202,COLUMBIA,MISSOURI,MO,39.00234,-92.30033,-6
40295,LOUISVILLE,KENTUCKY,KY,38.188962,-85.676819,-5
91383,SANTA CLARITA,CALIFORNIA,CA,33.786594,-118.298662,-8
45054,OREGONIA,OHIO,OH,39.44415,-84.06299,-5
92728,FOUNTAIN VALLEY,CALIFORNIA,CA,33.640302,-117.769442,-8
48764,TAWAS CITY,MICHIGAN,MI,44.266549,-83.519166,-5
93627,HELM,CALIFORNIA,CA,36.523726,-120.10669,-8
51571,SILVER CITY,IOWA,IA,41.123653,-95.62225,-6
93928,JOLON,CALIFORNIA,CA,36.015388,-121.24839,-8
42020,ALMO,KENTUCKY,KY,36.697107,-88.29836,-6
94955,PETALUMA,CALIFORNIA,CA,38.463088,-122.989975,-8
20418,WASHINGTON,DISTRICT OF COLUMBIA,DC,38.904253,-77.05723,-5
98343,JOYCE,WASHINGTON,WA,48.18315,-123.872972,-8
3803,PORTSMOUTH,NEW HAMPSHIRE,NH,42.92703,-71.444752,-5
87827,PIE TOWN,NEW MEXICO,NM,34.387137,-108.14528,-7
6763,MORRIS,CONNECTICUT,CT,41.693856,-73.21056,-5
8059,MOUNT EPHRAIM,NEW JERSEY,NJ,39.884263,-75.0923,-5
31029,FORSYTH,GEORGIA,GA,33.0409,-83.92941,-5
10095,NEW YORK,NEW YORK,NY,40.748181,-73.988421,-5
33245,MIAMI,FLORIDA,FL,25.558428,-80.458168,-5
10164,NEW YORK,NEW YORK,NY,40.780751,-73.977182,-5
21701,FREDERICK,MARYLAND,MD,39.423344,-77.38902,-5
21717,BUCKEYSTOWN,MARYLAND,MD,39.334864,-77.4333,-5
30016,COVINGTON,GEORGIA,GA,33.542118,-83.93372,-5
18616,FORKSVILLE,PENNSYLVANIA,PA,41.511462,-76.6237,-5
18801,MONTROSE,PENNSYLVANIA,PA,41.830406,-75.9179,-5
27722,DURHAM,NORTH CAROLINA,NC,36.051155,-78.857651,-5
2114,BOSTON,MASSACHUSETTS,MA,42.361792,-71.06774,-5
17845,MILLMONT,PENNSYLVANIA,PA,40.879182,-77.17437,-5
95618,EL MACERO,CALIFORNIA,CA,38.546306,-121.68682,-8
75357,DALLAS,TEXAS,TX,32.767268,-96.777626,-6
76001,ARLINGTON,TEXAS,TX,32.634203,-97.14403,-6
65552,PLATO,MISSOURI,MO,37.545213,-92.17323,-6
89125,LAS VEGAS,NEVADA,NV,36.223528,-115.265529,-8
3221,BRADFORD,NEW HAMPSHIRE,NH,43.256053,-71.95405,-5
90241,DOWNEY,CALIFORNIA,CA,33.942289,-118.12901,-8
75476,RAVENNA,TEXAS,TX,33.695647,-96.23381,-6
